rv_city,rv_price
raleigh,$9999
raleigh,$17599
raleigh,$13499
raleigh,$19499
raleigh,$17499
raleigh,$35999
raleigh,$33995
raleigh,$37995
wichita,$13995
wichita,$178977
wichita,$269977
wichita,$59977
wichita,$17995
wichita,$15965
wichita,$227977
wichita,$50000
wichita,$45900
wichita,$105900
wichita,$73900
wichita,$69900
wichita,$118400
wichita,$29900
wichita,$3545
new orleans,$5500
denver,$199
phoenix,$42500
austin,$96990
san antonio,$41321
las vegas,$58995
las vegas,$100
las vegas,$6995
las vegas,$74981
las vegas,$54995
las vegas,$6995
las vegas,$350
las vegas,$55995
las vegas,$54995
las vegas,$74900
las vegas,$69995
las vegas,$29995
las vegas,$26995
las vegas,$29995
las vegas,$150
las vegas,$3999
las vegas,$3999
las vegas,$15650
las vegas,$64995
las vegas,$79995
south florida,$4650
south florida,$1249
south florida,$7695
south florida,$24995
south florida,$7995
south florida,$3900
south florida,$4650
south florida,$9995
south florida,$8900
south florida,$9950
south florida,$39900
south florida,$21165
south florida,$109000
south florida,$22500
south florida,$3176
south florida,$2413
south florida,$9100
south florida,$1993
south florida,$3799
houston,$37321
houston,$44995
houston,$35500
houston,$26662
houston,$36038
houston,$29354
houston,$43229
houston,$16505
houston,$29995
houston,$37995
houston,$49995
houston,$36995
houston,$44995
houston,$42720
houston,$150
houston,$18784
houston,$46452
houston,$48333
houston,$28995
houston,$42720
dallas,$6700
dallas,$500
dallas,$8000
cleveland,$9950
cleveland,$3950
cleveland,$36000
cleveland,$11999
cleveland,$3500
cleveland,$4399
cleveland,$8995
cleveland,$8600
cleveland,$15500
cleveland,$59995
cleveland,$8195
cleveland,$8995
cleveland,$2495
cleveland,$4900
cleveland,$4395
cleveland,$9900
cleveland,$29969
cleveland,$4395
cleveland,$4250
cleveland,$4250
SF bay area,$94350
SF bay area,$1200
SF bay area,$180
SF bay area,$1
SF bay area,$17000
SF bay area,$35000
SF bay area,$24999
SF bay area,$22550
SF bay area,$19990
SF bay area,$13000
SF bay area,$6395
SF bay area,$9995
SF bay area,$8295
SF bay area,$20
SF bay area,$1
SF bay area,$1
SF bay area,$19000
SF bay area,$79990
SF bay area,$15000
SF bay area,$4000
raleigh,$94900
raleigh,$13750
raleigh,$9000
raleigh,$33900
raleigh,$2295
raleigh,$32995
raleigh,$14500
raleigh,$33995
raleigh,$33995
raleigh,$37995
raleigh,$2295
raleigh,$15000
raleigh,$11400
raleigh,$6000
raleigh,$32995
raleigh,$14500
raleigh,$37995
raleigh,$33995
raleigh,$250
wichita,$2900
wichita,$39900
wichita,$19900
wichita,$21900
wichita,$23500
wichita,$369
wichita,$349
wichita,$18900
wichita,$45988
wichita,$25
wichita,$50
wichita,$39
wichita,$580
wichita,$249
wichita,$130
wichita,$299
wichita,$37500
denver,$39950
denver,$6000
denver,$149
denver,$499
denver,$79000
denver,$299
denver,$79000
denver,$79000
denver,$499
denver,$119
denver,$299
denver,$500
denver,$3000
denver,$449
denver,$449
denver,$99
denver,$89
denver,$159
denver,$549
denver,$275
phoenix,$17900
phoenix,$21900
phoenix,$23900
phoenix,$1
phoenix,$1500
phoenix,$1
phoenix,$91548
phoenix,$23184
phoenix,$2501
phoenix,$1
phoenix,$36900
phoenix,$6495
phoenix,$60995
phoenix,$62995
phoenix,$150
phoenix,$23900
phoenix,$91551
phoenix,$9900
phoenix,$89995
phoenix,$32995
austin,$99990
austin,$59990
austin,$59990
austin,$89990
austin,$2349
austin,$8500
austin,$8500
austin,$22000
austin,$16500
austin,$5000
austin,$18700
austin,$23500
austin,$46657
austin,$16500
san antonio,$269
san antonio,$269
san antonio,$14499
san antonio,$11500
san antonio,$199995
san antonio,$269
san antonio,$38647
san antonio,$64995
san antonio,$64995
san antonio,$34995
san antonio,$69995
san antonio,$11995
san antonio,$38883
san antonio,$40939
san antonio,$51760
san antonio,$9995
san antonio,$12900
san antonio,$15000
san antonio,$16995
las vegas,$71995
las vegas,$79999
las vegas,$24000
las vegas,$595
las vegas,$9500
las vegas,$15850
las vegas,$9850
las vegas,$6950
las vegas,$36963
las vegas,$2394
las vegas,$2553
las vegas,$1473
las vegas,$5377
las vegas,$90
las vegas,$5
las vegas,$15
las vegas,$6800
las vegas,$59
las vegas,$48900
las vegas,$9999
south florida,$3799
south florida,$4179
south florida,$22500
south florida,$3035
south florida,$1900
south florida,$1900
south florida,$4650
south florida,$1900
south florida,$290
south florida,$29900
south florida,$3799
south florida,$199
south florida,$3640
south florida,$3168
south florida,$29000
south florida,$16000
south florida,$6600
south florida,$4500
south florida,$12500
south florida,$6500
houston,$43229
houston,$26662
houston,$39133
houston,$52044
houston,$24555
houston,$39995
houston,$29354
houston,$55472
houston,$29343
houston,$48995
houston,$179999
houston,$41999
houston,$24960
houston,$64995
houston,$6800
houston,$15000
houston,$24555
houston,$56499
houston,$62995
houston,$1
tulsa,$1
milwaukee,$8495
tucson,$21995
cleveland,$28500
cleveland,$27300
cleveland,$8195
cleveland,$22190
cleveland,$6000
cleveland,$7500
cleveland,$18000
cleveland,$16000
cleveland,$9500
cleveland,$38600
cleveland,$11900
cleveland,$350
cleveland,$3775
cleveland,$11000
cleveland,$26000
cleveland,$9500
cleveland,$19000
cleveland,$10000
cleveland,$77900
cleveland,$10999
sacramento,$17450
atlanta,$3050
SF bay area,$189990
SF bay area,$179990
SF bay area,$79990
SF bay area,$64990
SF bay area,$79990
SF bay area,$47990
SF bay area,$74990
SF bay area,$39990
SF bay area,$96990
SF bay area,$79990
SF bay area,$31990
SF bay area,$199990
SF bay area,$34990
SF bay area,$89990
SF bay area,$159990
SF bay area,$159990
los angeles,$2925
san diego,$600
kansas city,$10750
raleigh,$5
raleigh,$5
raleigh,$3395
raleigh,$33995
raleigh,$37995
raleigh,$32995
raleigh,$19900
raleigh,$54900
raleigh,$225
raleigh,$41900
raleigh,$130
raleigh,$32995
raleigh,$14500
raleigh,$33995
raleigh,$34195
raleigh,$42695
raleigh,$22000
raleigh,$6000
raleigh,$33995
raleigh,$1
omaha,$15988
wichita,$14000
wichita,$22000
wichita,$3000
wichita,$38
wichita,$18
wichita,$15
wichita,$25
wichita,$4000
wichita,$92500
wichita,$39986
wichita,$5995
wichita,$45986
wichita,$50
wichita,$15988
wichita,$12988
wichita,$139900
portland,$119940
denver,$49
denver,$259
denver,$99
denver,$199
denver,$89
denver,$349
denver,$599
denver,$139
denver,$499
denver,$49
denver,$279
denver,$299
denver,$299
denver,$699
phoenix,$64995
phoenix,$59995
phoenix,$42995
phoenix,$89995
phoenix,$84995
phoenix,$86995
phoenix,$109995
phoenix,$159995
phoenix,$159995
phoenix,$179995
phoenix,$19995
phoenix,$199995
phoenix,$99
phoenix,$150
phoenix,$11995
phoenix,$34995
phoenix,$31995
phoenix,$49995
phoenix,$24995
phoenix,$79995
austin,$20403
austin,$100
austin,$52988
austin,$47843
austin,$64995
austin,$59995
austin,$39995
austin,$25995
austin,$16988
austin,$13998
austin,$25995
austin,$1
austin,$1000
austin,$1000
austin,$400
austin,$9000
austin,$20
austin,$4800
austin,$1
austin,$1000
san antonio,$44400
san antonio,$24731
san antonio,$26797
san antonio,$269
san antonio,$26797
san antonio,$269
san antonio,$24101
san antonio,$43995
san antonio,$3000
san antonio,$85
san antonio,$23500
san antonio,$64995
san antonio,$5710
san antonio,$8995
san antonio,$269
san antonio,$41623
san antonio,$24999
san antonio,$25999
san antonio,$25999
san antonio,$29999
las vegas,$59995
las vegas,$6495
las vegas,$2000
las vegas,$1000
las vegas,$21999
las vegas,$1000
las vegas,$15800
las vegas,$19495
las vegas,$19900
las vegas,$13647
las vegas,$8999
las vegas,$4500
las vegas,$15900
las vegas,$250
las vegas,$28750
las vegas,$27995
las vegas,$19399
las vegas,$69995
las vegas,$19500
las vegas,$259
south florida,$15500
south florida,$4500
south florida,$12950
south florida,$12950
south florida,$250
south florida,$1600
south florida,$199
south florida,$650
south florida,$650
south florida,$350
south florida,$120
south florida,$600
south florida,$199
south florida,$100
south florida,$199
houston,$49995
tulsa,$50
tulsa,$29999
tulsa,$36900
tulsa,$5500
tulsa,$310
tulsa,$195995
tulsa,$695
tulsa,$14800
tulsa,$120
tulsa,$22980
tulsa,$25990
tulsa,$6995
tulsa,$1
tulsa,$1000
tulsa,$175
tulsa,$34900
tulsa,$44900
tulsa,$24995
tulsa,$56900
milwaukee,$18488
milwaukee,$19995
milwaukee,$129900
milwaukee,$2995
milwaukee,$41988
milwaukee,$18995
milwaukee,$10995
milwaukee,$5495
milwaukee,$39988
milwaukee,$12995
milwaukee,$72995
milwaukee,$15995
milwaukee,$11495
milwaukee,$109995
milwaukee,$2500
milwaukee,$1
milwaukee,$5000
milwaukee,$14998
milwaukee,$62995
milwaukee,$61495
tucson,$750
tucson,$95995
tucson,$55807
tucson,$44900
tucson,$9900
tucson,$39995
tucson,$91500
tucson,$1250
tucson,$1760
tucson,$1125
tucson,$54850
tucson,$1200
tucson,$1200
tucson,$74900
tucson,$23000
tucson,$59900
tucson,$5980
tucson,$9900
tucson,$15000
cleveland,$5999
cleveland,$10999
cleveland,$10999
cleveland,$4999
cleveland,$5250
cleveland,$5250
cleveland,$2999
cleveland,$3775
cleveland,$2999
cleveland,$3775
cleveland,$15999
cleveland,$8600
cleveland,$80
cleveland,$20
cleveland,$26000
cleveland,$4
sacramento,$19950
sacramento,$89900
sacramento,$20
sacramento,$1
sacramento,$3488
sacramento,$400
sacramento,$8338
sacramento,$20
sacramento,$90
sacramento,$99
sacramento,$17450
sacramento,$4000
sacramento,$6899
sacramento,$19
sacramento,$31443
sacramento,$240
sacramento,$9995
sacramento,$24650
sacramento,$1
sacramento,$1
atlanta,$30000
atlanta,$27500
atlanta,$21456
atlanta,$59900
atlanta,$24571
atlanta,$27676
atlanta,$4500
atlanta,$695
atlanta,$24571
atlanta,$45
atlanta,$15945
atlanta,$44741
atlanta,$30
atlanta,$30
atlanta,$950
atlanta,$1350
atlanta,$1350
atlanta,$1350
atlanta,$1350
atlanta,$1
SF bay area,$44990
SF bay area,$250
SF bay area,$19859
SF bay area,$21995
SF bay area,$22995
SF bay area,$24995
SF bay area,$2000
SF bay area,$5
SF bay area,$1
SF bay area,$20995
SF bay area,$5
SF bay area,$10995
SF bay area,$30
SF bay area,$7495
SF bay area,$4895
SF bay area,$19150
los angeles,$920
los angeles,$14369
los angeles,$3088
los angeles,$638
los angeles,$1663
los angeles,$2291
los angeles,$920
los angeles,$18050
los angeles,$2291
los angeles,$14369
los angeles,$3088
los angeles,$2925
los angeles,$920
los angeles,$920
los angeles,$2291
los angeles,$638
los angeles,$638
los angeles,$920
san diego,$2150
san diego,$23999
san diego,$149
san diego,$250
san diego,$14999
san diego,$10
san diego,$10000
san diego,$61800
san diego,$17000
san diego,$250
san diego,$4995
san diego,$6595
san diego,$38950
san diego,$17000
san diego,$9998
san diego,$10997
kansas city,$6100
kansas city,$9495
kansas city,$5350
kansas city,$2620
kansas city,$5580
kansas city,$2495
kansas city,$8495
kansas city,$3395
kansas city,$2425
kansas city,$3800
kansas city,$4350
kansas city,$4375
kansas city,$4995
kansas city,$6950
kansas city,$19800
kansas city,$6950
kansas city,$4350
kansas city,$4350
kansas city,$4350
kansas city,$4350
raleigh,$25
raleigh,$40
raleigh,$165
raleigh,$80
raleigh,$1800
raleigh,$50
raleigh,$60
omaha,$10988
omaha,$24988
omaha,$36988
omaha,$22988
omaha,$9988
omaha,$15988
omaha,$15988
omaha,$11988
omaha,$45988
omaha,$23988
omaha,$33988
omaha,$17988
omaha,$17988
omaha,$16988
omaha,$18988
omaha,$38977
omaha,$4995
omaha,$4995
omaha,$34990
omaha,$620
wichita,$5
wichita,$14200
wichita,$26995
wichita,$35
wichita,$20000
wichita,$8900
wichita,$70000
wichita,$100
wichita,$29000
wichita,$225
wichita,$60
wichita,$15750
wichita,$2745
wichita,$1250
wichita,$1250
wichita,$6995
wichita,$900
wichita,$6000
wichita,$1900
portland,$141660
portland,$50
portland,$104888
portland,$191284
portland,$500
portland,$50
portland,$93896
portland,$8000
portland,$299779
portland,$6500
portland,$5675
portland,$5900
portland,$9950
portland,$53666
portland,$81317
denver,$89
denver,$199
denver,$299
denver,$499
denver,$449
denver,$159
denver,$259
denver,$139
denver,$499
denver,$26495
denver,$29500
denver,$49
denver,$299
denver,$26999
denver,$66150
denver,$119
denver,$275
denver,$549
denver,$499
denver,$199
phoenix,$47995
phoenix,$74995
phoenix,$32995
phoenix,$39995
phoenix,$34995
phoenix,$96995
phoenix,$99995
phoenix,$34995
phoenix,$59995
phoenix,$59995
phoenix,$26995
phoenix,$69995
phoenix,$1700
phoenix,$16995
phoenix,$13995
phoenix,$62995
phoenix,$10995
phoenix,$44995
phoenix,$17995
phoenix,$24987
phoenix,$79995
austin,$15000
austin,$15950
austin,$55000
austin,$80
austin,$2500
austin,$3770
austin,$10360
austin,$10
austin,$18587
austin,$5
austin,$80
austin,$21704
austin,$2520
austin,$5380
austin,$50
austin,$6399
austin,$97890
austin,$114895
austin,$89895
austin,$119890
san antonio,$13777
san antonio,$25897
san antonio,$18999
san antonio,$13999
san antonio,$45555
san antonio,$26667
san antonio,$29999
san antonio,$49999
san antonio,$59999
san antonio,$68888
san antonio,$99999
san antonio,$22999
san antonio,$27500
san antonio,$10000
san antonio,$89999
san antonio,$169999
san antonio,$89999
san antonio,$124999
south florida,$14750
south florida,$47000
south florida,$18000
south florida,$8300
south florida,$27000
south florida,$27000
south florida,$108000
south florida,$68900
south florida,$108000
south florida,$50000
south florida,$25
south florida,$450
south florida,$4179
south florida,$19000
south florida,$3799
south florida,$4179
south florida,$4144
south florida,$1
minneapolis,$3000
oklahoma city,$19400
seattle,$36995
tulsa,$47900
tulsa,$54050
tulsa,$34998
tulsa,$17980
tulsa,$47550
tulsa,$19899
tulsa,$25500
tulsa,$86880
tulsa,$23900
tulsa,$44777
tulsa,$16999
tulsa,$10
tulsa,$250
tulsa,$19995
tulsa,$19995
tulsa,$17995
tulsa,$23900
tulsa,$18880
tulsa,$14900
milwaukee,$12995
milwaukee,$21500
milwaukee,$11588
milwaukee,$18000
milwaukee,$18995
milwaukee,$47988
milwaukee,$149999
milwaukee,$5995
milwaukee,$4900
milwaukee,$93299
milwaukee,$900
milwaukee,$8995
milwaukee,$21988
milwaukee,$19588
milwaukee,$19988
milwaukee,$9995
milwaukee,$22988
milwaukee,$20988
milwaukee,$47988
milwaukee,$15488
tucson,$2600
tucson,$8500
tucson,$2550
tucson,$2085
tucson,$775
tucson,$69900
tucson,$4630
tucson,$1760
tucson,$2750
tucson,$1000
tucson,$2100
tucson,$29900
tucson,$44900
tucson,$44900
tucson,$2595
cleveland,$30
cleveland,$30
cleveland,$20
cleveland,$13500
cleveland,$26900
cleveland,$3095
cleveland,$13999
cleveland,$4500
cleveland,$24999
cleveland,$10
cleveland,$2000
cleveland,$10195
cleveland,$24500
sacramento,$45
sacramento,$995
sacramento,$999
sacramento,$26450
sacramento,$10000
sacramento,$48950
sacramento,$29595
sacramento,$24950
sacramento,$36995
sacramento,$21595
sacramento,$39995
sacramento,$25950
sacramento,$29950
sacramento,$43950
sacramento,$14999
sacramento,$39950
sacramento,$89900
sacramento,$89900
sacramento,$75900
sacramento,$49900
atlanta,$1450
atlanta,$1250
atlanta,$11475
atlanta,$9975
atlanta,$3800
atlanta,$10
atlanta,$400
atlanta,$9788
atlanta,$5400
atlanta,$2799
atlanta,$18000
atlanta,$8000
atlanta,$3800
atlanta,$300
atlanta,$20
atlanta,$7000
atlanta,$1
atlanta,$125
atlanta,$125
atlanta,$5230
SF bay area,$19350
SF bay area,$9295
SF bay area,$8995
SF bay area,$2595
SF bay area,$50
SF bay area,$4095
SF bay area,$4095
los angeles,$18050
los angeles,$2925
los angeles,$50000
los angeles,$2291
los angeles,$18050
los angeles,$14369
los angeles,$2925
los angeles,$3088
los angeles,$920
los angeles,$638
los angeles,$14369
los angeles,$18050
los angeles,$2291
san diego,$8998
san diego,$9999
san diego,$13999
san diego,$29998
san diego,$11997
san diego,$34998
san diego,$17997
san diego,$18999
san diego,$9998
san diego,$12998
san diego,$11998
san diego,$44998
san diego,$500
san diego,$225
san diego,$9000
san diego,$9000
san diego,$20
san diego,$7800
san diego,$11000
kansas city,$4995
kansas city,$4350
kansas city,$4350
kansas city,$4350
kansas city,$75900
kansas city,$10195
kansas city,$7000
kansas city,$4235
kansas city,$3275
kansas city,$1350
kansas city,$25000
kansas city,$64995
kansas city,$33995
kansas city,$6000
kansas city,$38860
kansas city,$11350
kansas city,$14000
kansas city,$55
kansas city,$85
kansas city,$2695
omaha,$56888
omaha,$23295
omaha,$200
omaha,$17995
omaha,$2295
omaha,$1895
omaha,$4500
omaha,$5
omaha,$65995
omaha,$65995
omaha,$42995
omaha,$65995
omaha,$63995
omaha,$65995
omaha,$57995
omaha,$16994
omaha,$20995
omaha,$5995
omaha,$6750
omaha,$3988
wichita,$24900
wichita,$2750
wichita,$500
wichita,$450
